Text,Label
Merkel Party Chief Faces Deepening Divide Over Far Right Episode,neutral
Coca-Cola's Earnings: Outperforming Its Peers,positive
Schweizerische Nationalbank : Switzerland Loses Grip on World's Lowest Borrowing Costs -- ...… https://t.co/fuN3T0obd5,negative
"OneWater's stock opens at $15.02, or 25% above $12 IPO price",positive
EU Toughens Negotiating Demands Before Brexit Trade Talks Start,neutral
Can the gains continue when the S&P 500 returned 33% in 2019 and 256% for the decade? https://t.co/T5JK9oUdp4,neutral
Royal Caribbean downgraded to sell from buy at CFRA,negative
"Alcon EPS in-line, beats on revenue",positive
⚡️ Today is the International Day for the Elimination of Violence against Women. Here are some of the demonstration… https://t.co/STY1bQB1n4,neutral
Mobile TeleSystems Public Joint Stock : MTS Unveils Refreshed Strategy at Investor Day  #Stock #MarketScreener… https://t.co/gqkWCVJInX,neutral
Hasbro stock up 3.5% in Monday trading,positive
"The Corticeira Amorim S.G.P.S (ELI:COR) Share Price Has Gained 224%, So Why Not Pay It Some Attention?",positive
"As Liquidation Threat Looms, Jet Airways Bidders Still Not Ready",negative
$YEXT - Yext: The Crash Is A Buying Opportunity. Read more and get updates on any stock! https://t.co/4mizbyGBTR… https://t.co/B7QRWSRDyq,neutral
$RVRA - Riviera Resources declares $4.25 dividend https://t.co/oY2rLSWQlN,neutral
Here’s Everything To Know About Airbnb’s 2020 IPO—Which Could Be Nontraditional,neutral
$OPK EOD rally !!!,positive
U.S. consumer sentiment rose to a seven-month high https://t.co/yAvqleN0hA,positive
Social Media Firms Face New U.K. Regulator in Planned Crackdown,neutral
"In first #MENA emergency financing, the IMF approved US$745 million to support #Tunisia's efforts to address the hu… https://t.co/j5dfvZCBza",neutral
AMEN Properties declares $20.00 dividend,neutral
"As Uber, GrubHub and Postmates battle over cities, Doordash is thriving in the suburbs https://t.co/U7tr1vKX5x",positive
What's the best novel you've read recently? Swap book recommendations in our online book group FT Books Cafe:… https://t.co/96LbqlO8UN,neutral
Can We See Significant Insider Ownership On The Elmos Semiconductor AG (ETR:ELG) Share Register?,neutral
Stock Market Update: Nasdaq More Than Doubles Percentage Gains In S&P 500,positive
"Amazon could be forced to spin off AWS, Oppenheimer says",negative
Signet Jewelers Finally Regains Some Sparkle,positive
Marathon Patent stockholders approve share issuance for miner purchases,neutral
Signal Says Bank of America Stock Isn’t Done Climbing,positive
Aurora Cannabis Sinks on Bad News Dump Analysts Fear Won’t End,negative
Caterpillar celebrates 90th NYSE anniversary,neutral
Governments across Asia are pushing back against unwanted rubbish from overseas that has accumulated within their b… https://t.co/XpcZWX1Zvy,neutral
"Mueller Industries, Inc. (NYSE:MLI) Is Yielding 1.3% - But Is It A Buy?",neutral
Vital conversations happen all around the Eighth Federal Reserve District. One of the ways we listen is through our… https://t.co/tsLMen6MSn,neutral
MediaTek reports Q4 results,neutral
Amazon Continues to Make Stealth Moves Into Healthcare,neutral
"Tri Global Energy Maintains Lead in Texas Wind Energy Development Projects, Launches Expansion into New States",positive
Total Profit Beats Estimates on Rising Oil and Gas Output ,positive
Qualcomm Projects Uneven Sales Growth on Pickup of 5G,negative
Maybe not so pretty? @Sarge986 takes a look at @RealMoney #StockoftheDay $ULTA  https://t.co/7sJGd4YfnB,neutral
"Ray Dalio says the global economy is heading for a ""great sag."" The billionaire investor says the world is dealing… https://t.co/SaSbdjPlIk",negative
This is the world's first 3D-printed village https://t.co/YMXZWv1Eks,neutral
Bluebird bio stock price target cut to $86 from $172 at Evercore ISI,negative
Farm Experts Pitch For Scrapping GST On Agri-Inputs In Budget Wish List,neutral
Long-Term: Lean Hog Prices Set To Rebound. https://t.co/rUUbENIlsY #markets #finance #investing,positive
Stocks start with solid gains; tech a strong early leader https://t.co/orxPJBKlr3,positive
Nokia Results Beat Provides Some Relief to Tested Investors,positive
Ardagh S A : Launch of $200 million Senior Secured Notes #ArdaghSA #Stock #MarketScreener https://t.co/EmLrd8ASvc https://t.co/XydAdI2oL5,neutral
"Carnival $CCL shares climbed after a Saudi investment fund bought an 8.2% stake, valued at nearly $370 million, in… https://t.co/fLj0pBwTzk",positive
China to Price Existing Loans With New Benchmark Lending Rates #taux #MarketScreener https://t.co/PELmoyfWz4 https://t.co/Nq8pxwGr8U,neutral
"$300,000 Pilot Jobs Drying Up in China After Boeing Grounding",negative
"$PHUN Mobile advertising company Phunware(PHUN) has landed President Trump's re-election campaign as a client, the… https://t.co/6JgNZIRAoe",neutral
Edited Transcript of CB earnings conference call or presentation 5-Feb-20 1:30pm GMT,neutral
$PLNT - Planet Fitness: Strong Growth Continues. Read more and get updates on any stock! https://t.co/qepXOQA8V5 #business #trading #markets,positive
"If You Invested $5,000 in Shopify's IPO, This Is How Much Money You'd Have Now",neutral
These 2020 cars and trucks are the most likely to hold their value on the used market,neutral
TerrAscend reports Q3 results,neutral
$AYTU (-1.3% pre) Aytu BioScience Receives $23.0 Million from Warrant Exercises - SI https://t.co/i7KwoMuVvr,negative
Europe Pushes on With Gigafactory Plan to Rival Tesla and China,neutral
"Allakos $ALLK buyer of 1000 January $150 calls $3.10, recent report of it exploring options",positive
Weston George reports Q3 results,neutral
"New Residential Investment EPS beats by $0.09, beats on revenue",positive
$MRNA - Why Moderna's Prospects Still Look Great. https://t.co/L9PbB1tZPA #business #trading #investing,positive
"Dow futures down 30 points, or 0.1%; S&P 500 futures down 5 points, or 0.2%",negative
"Apple saw China iPhone units fall in November, Credit Suisse says",negative
U.S. crude flows to Europe set to rise as virus hits Asia demand,positive
"Highlight: “The actual retail brokerage business is a very small part of [Schwab's] business,” @bcheungz says. “The… https://t.co/WvuVm95hZJ",neutral
"Yellen Blames ""Enormous Debt And Buybacks"" For Coming Default Wave; Morgan Stanley Says It's All The Fed's Fault  https://t.co/Ed0jVBpmhZ",negative
Bioteq Environmental Technologies reports Q3 results,neutral
Nathan's Famous reports Q3 results,neutral
Boris Johnson Set to Back High-Speed Rail Project Despite Costs,neutral
$MLNX - Mellanox: Cash In On A 6% Spread. https://t.co/dXF5LjYrha #economy #trading #stocks,neutral
Shutterstock names Jarrod Yahes as CFO,neutral
"-Can the Fed fight inequality? Kashkari says yes, hires an ally
-China to raise penalties on IP theft in a trade wa… https://t.co/kCzgNSmoi2",neutral
Far Too Many Americans Are Making This Incredibly Risky Retirement Move,neutral
$CHFS red to green type move soon.,positive
Zimbabwe Central Bank Reverses Policy and Halves Key Rate to 35%,neutral
"Highlight: @spyjared on oil: “Kicking off the week with a little bit of volatility, it’s up about 1/3 of a percent… https://t.co/Ss2ACa4IU9",neutral
We got 3 pieces of good news about the U.S. economy on Wednesday: Morning Brief,positive
"Virtu reprices $1.925B term loan, enters floating-to-fixed rate swap",neutral
Great Grandmother’s Will,neutral
Harvest Capital Credit declares $0.08 dividend,neutral
Better Buy: Disney  vs. Time Warner,neutral
Abiomed Announces Q3 FY 2020 Revenue of $222 Million and 31.7% Operating Margin,neutral
"'Music is life, music is everything to me.â€ Rapper @fatjoe gets candid in his conversation with @jonfortt about sne... https://t.co/oBzf97E8Us",neutral
Global markets fall after new tariff threat,negative
Aramco shares up 1.6% in third consecutive day of gains,positive
Cruise Ship Passengers in New Jersey Screened for Coronavirus,neutral
"Fluidigm EPS beats by $0.06, beats on revenue",positive
"Exxon Stock Still Solid and Undervalued, but the Market Doesn’t Seem to Care - Investorplace.com",neutral
"Aethlon Medical EPS beats by $0.75, beats on revenue",positive
$GTT: Cowen cuts to Market Perform,negative
Siemens is considering buying Iberdrola’s stake in a wind-turbine maker https://t.co/3TGvl3Hp1w,neutral
"Dave & Buster's $PLAY reports earnings: 
Total revenues increased 6.1% to $299.4 million from $282.1 million
Net EP… https://t.co/cx64XEzhCw",positive
"Quarantined Hong Kong Ship Passengers Turn to Mahjong, Buffets",neutral
Trump Campaign Aide Gates Gets Jail Time in Mueller Case,neutral
Protests Hit Hong Kong Property Market,negative
Palo Alto Networks (PANW) Dips More Than Broader Markets: What You Should Know - Nasdaq,negative
The coronavirus is hitting renewable energy supply chains and could hurt global energy transition https://t.co/p7MP5rTZwA,negative
Three breakfast reads,neutral
William Blair sees rivals pressing Viasat,neutral
The New Hampshire primaries are tomorrow and Democrats have been competing over independent voters. Pete Buttigie… https://t.co/ArKS7vfjpC,neutral
Generate Capital raises $1bn of LP capital for infra investment,neutral
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/sNjfeioj1l https://t.co/KiovB27Z9y,neutral
"""The Fed Can Lend To Anybody"": Watch Live As Bernanke Holds Virtual Discussion On US Economy https://t.co/oCbErkJi7h",neutral
Google acquires CloudSimple to ease VMware implementations,neutral
PBOC Tells Property Speculators That ‘Homes Are For Living In’,neutral
"Sanders, Buttigieg chase New Hampshire Democrats as Trump crashes the party https://t.co/6LPkGzpCf4",neutral
"$SUMRX: Asian Markets Close: Nikkei +0.8%, Hang Seng +1.5%, Shanghai +0.7% https://t.co/Z2UYTyWAwU",positive
U.S. Services Gauge Climbs to Five-Month High on Gain in Orders,positive
Banks To Make Risk-Free Killing On Small Business Bailout: Fed Will Buy Payroll Loans Issued By Banks https://t.co/ujsbBPAq9K,neutral
"$PDSB another good bottom chart. CMF shows money flowing into the stock at a fast pace. Plus, all key momentum indi… https://t.co/BCXQTGatEI",positive
Stock market news live: Stocks sink despite blowout January jobs data,negative
"How Does Perfect Shape Medical's (HKG:1830) P/E Compare To Its Industry, After Its Big Share Price Gain?",neutral
"Heading to Tokyo this week? Explore our city guide, including a royal 5k run, to-die-for tempura and readers' tips… https://t.co/eLapFuHIih",neutral
$XOM $HES $CEO - Guyana aims for agreement with Exxon on pricing before first oil export https://t.co/yVP8puMRtP,neutral
2019 productivity advances to 9-year high of 1.7%,positive
"Here's What We Think About Orion Energy Systems, Inc.'s (NASDAQ:OESX) CEO Pay",neutral
The most compelling political images of the week https://t.co/2Lk6hwGhKF https://t.co/a0Rq7FxCEN,neutral
"China won't have to sacrifice economic growth or prosperity to go carbon neutral in the next few decades, according… https://t.co/Nq9sSVHtgq",neutral
State Department Warns CBD Consumers Not To Fly Internationally With Oils,neutral
IMF African Department Director Abebe Aemro Selassie will be on @CNBCAfrica today at 5pm Lagos Time (12pm DC Time)… https://t.co/xMWhTEke42,neutral
Stock Market News: Uber Hits the Gas; Pinterest Paints a Pretty Picture,neutral
NEW: Sentiment among U.S. small businesses collapsed in March by the most on record https://t.co/Xbcd2Qga4z https://t.co/54O5fUrHu7,negative
New California fracking permits blocked pending scientific review,neutral
"Hedge Funds Are Selling Axos Financial, Inc. (AX)",negative
Andrew Hill: A Lego session can uncover awkward truths about an organisation that none of its senior team has previ… https://t.co/S3DvfxLNJ2,neutral
"India Online Test Preparation Markets, 2020-2024: Anticipated to Witness a Massive Growth of 39% CAGR -… https://t.co/c6dbdTOIBi",positive
Could The Hamborner REIT AG (ETR:HAB) Ownership Structure Tell Us Something Useful?,neutral
"Airtel, Vodafone Idea jump on price hikes announcement",positive
Plea In Supreme Court Against Trial Of WhatsApp Payment Service In India,neutral
Hanesbrands stock price target cut to $13 vs. $16 at BofA Merrill Lynch,negative
Coronavirus is 'not an excuse'-real estate CEO says those who can should pay their rent https://t.co/Ovk8uTCcmk,neutral
Economic Recovery Narrative Doomed: Fathom's China Momentum Indicator Signals More Downside Ahead https://t.co/DStBmTZsCR,neutral
"In a world where air conditioning is intensifying global warming, how do we stay cool? The answer could be somethin… https://t.co/dYTan9dAFw",neutral
Humanity Isn't Ready For The Next Global Virus Outbreak (Radio),neutral
$CMTL - Comtech +18.5% after $9M Army order https://t.co/8mXFWsczTZ,positive
Sell-siders on board with Bristol-Myers Squibb's Q4 & outlook,negative
$HP - Helmerich & Payne: High Yield Is Still Secured Despite Loss. Read more and sign up for updates:… https://t.co/HPBGSQiKZa,neutral
Indian gold sold at discount as wedding demand disappoints,neutral
L'Oreal Expects Short-Term Virus Hit,negative
Trump has asked the Supreme Court to stop Deutsche Bank and Capital One from handing over his financial records to… https://t.co/ljpUQlkKhr,neutral
"Nasdaq touches intraday high of 8,545",positive
Option Traders Bet $3.8M Disney Is Headed Lower In 2020,negative
"If your iPhone updated to the latest iOS, you now have the option of gender-neutral emojis ⚧️ https://t.co/iDVPlXRdjl",neutral
$WBK - Westpac falls again as heat intensifies https://t.co/UdNrWGewdF,negative
"$T (+3.6% pre) AT&T adds $5.5 billion term loan to already 'strong' cash position, expects to keep paying dividend… https://t.co/4VnroSfbYF",positive
Compass Minerals Reports Fourth-Quarter and Full-Year Results,neutral
Ukraine’s Zelensky stands firm in first encounter with Putin over Crimea https://t.co/9HmMpNGbrx,neutral
